index,Y,X1,X2,X3
4603,-0.927133977,-0.927357553,-0.92766667,-0.928057371
974,-0.779563877,-0.777566111,-0.769715407,-0.756990848
4850,-0.869563252,-0.871754193,-0.873892488,-0.876156603
4113,-0.83227057,-0.83838465,-0.844466163,-0.850291296
3941,-0.981237097,-0.980912582,-0.980535201,-0.980029792
747,-0.955100115,-0.954300354,-0.953523514,-0.952698959
3079,-0.851357461,-0.850153654,-0.848341392,-0.845536522
2149,-0.919464273,-0.916953182,-0.914087345,-0.910718085
4144,-0.819500668,-0.819036097,-0.818466841,-0.81780536
243,0.72475156,0.708069172,0.687181224,0.659706644
4767,-0.954244404,-0.954328265,-0.954411871,-0.954428281
2041,-0.681483183,-0.680179382,-0.677973062,-0.674551103
3229,-0.727437558,-0.724946431,-0.722681093,-0.720846495
2723,-0.821366427,-0.81557058,-0.809287475,-0.802580015
4692,-0.821748671,-0.821812697,-0.8229076,-0.824965487
646,-0.796559757,-0.787177512,-0.778447977,-0.770791687
3329,-0.954042472,-0.954017747,-0.954014021,-0.953964799
2328,-0.315992402,-0.307085843,-0.298852099,-0.291162006
3723,-0.940158078,-0.940307723,-0.940524533,-0.940756168
4004,-0.984792706,-0.984595647,-0.984341253,-0.984099717
3646,-0.952006605,-0.951850503,-0.9516388,-0.951432502
2586,-0.976074027,-0.975805841,-0.975495686,-0.975209881
2697,-0.788064618,-0.791791253,-0.795498366,-0.798787685
603,-0.750946755,-0.755219252,-0.760926149,-0.766907323
147,-0.946729967,-0.942318932,-0.93717875,-0.931141738
1496,-0.97641832,-0.976596831,-0.976751752,-0.97690737
1659,-0.248466812,-0.259926328,-0.281419676,-0.307111831
3848,-0.640676624,-0.651818695,-0.662129947,-0.671811376
3977,-0.977275201,-0.977162498,-0.977119836,-0.977064209
1620,-0.914946938,-0.921613594,-0.926708946,-0.930790903
3504,-0.803207466,-0.812413987,-0.819311092,-0.823894357
3482,-0.725594923,-0.718424426,-0.711313977,-0.704374094
3448,-0.880033184,-0.879138706,-0.87670619,-0.873424277
1973,-0.92537585,-0.924521898,-0.923811623,-0.923175087
3223,-0.720473963,-0.720240803,-0.720408901,-0.720973729
1331,-0.876685201,-0.88071556,-0.885040455,-0.889685429
2559,-0.964514758,-0.963850442,-0.963166423,-0.962394256
612,-0.716392236,-0.71720503,-0.719489625,-0.72409495
518,-0.927006837,-0.926688612,-0.926100378,-0.925155081
611,-0.71720503,-0.719489625,-0.72409495,-0.729554281
709,-0.903713765,-0.902267127,-0.900939111,-0.899642308
4696,-0.828421329,-0.826121263,-0.824096798,-0.822610929
2234,-0.968367987,-0.968230389,-0.968050594,-0.967930324
1872,-0.9618989,-0.962519039,-0.962997647,-0.963447897
1706,-0.713259155,-0.706400806,-0.697108975,-0.685867211
2344,-0.662415447,-0.633674033,-0.60330731,-0.572566181
3080,-0.851962414,-0.851357461,-0.850153654,-0.848341392
2561,-0.965694562,-0.965103868,-0.964514758,-0.963850442
2429,-0.376193781,-0.388199224,-0.397283074,-0.405136047
2499,-0.922345837,-0.923774474,-0.925006374,-0.925892476
2932,-0.96039377,-0.959994829,-0.959557993,-0.95914454
642,-0.763458966,-0.755511272,-0.747792361,-0.74000263
2582,-0.974878613,-0.974566905,-0.974207209,-0.973872362
1721,-0.700592095,-0.705996184,-0.711391156,-0.717178612
4410,-0.964582922,-0.96404264,-0.963477944,-0.962967801
990,0.078154863,-0.003884231,-0.083227677,-0.159305821
4186,-0.991094699,-0.99075921,-0.990257034,-0.98959422
951,-0.679668379,-0.692841629,-0.70628608,-0.720254243
266,0.299363929,0.339496292,0.380828663,0.419892557
4227,-0.994983357,-0.995449438,-0.996315775,-0.99736035
3088,-0.791161892,-0.8021855,-0.814340323,-0.827091783
954,-0.63793162,-0.652464043,-0.66632764,-0.679668379
4003,-0.984595647,-0.984341253,-0.984099717,-0.98380487
4809,-0.960370869,-0.960716228,-0.961023159,-0.961245059
1257,-0.848037988,-0.842059937,-0.836466003,-0.830904232
1679,-0.29492335,-0.276501837,-0.27552035,-0.278194779
2608,-0.966251821,-0.9682218,-0.970068403,-0.971758678
4493,-0.540501091,-0.525567617,-0.509945616,-0.495281606
3459,-0.815259479,-0.824482627,-0.833282086,-0.841072642
765,-0.964928037,-0.964660481,-0.964388064,-0.964040943
530,-0.936421403,-0.935598852,-0.934764439,-0.934032512
3607,-0.935663807,-0.935383507,-0.935142081,-0.934886812
2843,-0.892111368,-0.89117169,-0.890070594,-0.888738211
536,-0.940507979,-0.939870801,-0.939241644,-0.938671803
2862,-0.903251749,-0.90226399,-0.901361637,-0.900646831
1612,-0.938817437,-0.939389487,-0.94019177,-0.941390893
505,-0.891689938,-0.887298219,-0.882941764,-0.87849146
2438,-0.350051752,-0.351049266,-0.352488487,-0.354337416
1984,-0.91930807,-0.920816654,-0.92224712,-0.923627364
4841,-0.891362677,-0.894416485,-0.89766845,-0.900999562
3822,-0.807126689,-0.792222356,-0.773904919,-0.751616453
3344,-0.944149985,-0.946253825,-0.948106557,-0.949685327
37,-0.979806947,-0.979811876,-0.979815085,-0.97976868
72,-0.924116985,-0.929985172,-0.935797485,-0.941257559
676,-0.905393307,-0.90558648,-0.905723758,-0.905713302
3528,-0.260839129,-0.284580485,-0.309099446,-0.332627055
4787,-0.957385925,-0.95708796,-0.956826616,-0.956539674
2123,-0.693499542,-0.679890825,-0.666116221,-0.65122536
4569,-0.716208208,-0.702954055,-0.690086699,-0.677520611
2845,-0.893145594,-0.892732356,-0.892111368,-0.89117169
3780,-0.649660529,-0.676334838,-0.707466643,-0.738323024
3757,-0.933793134,-0.935417157,-0.936858347,-0.938168224
182,-0.778926271,-0.789538211,-0.800657871,-0.81221443
1710,-0.719603364,-0.718973971,-0.718807744,-0.717299384
4417,-0.96822075,-0.96776663,-0.967318471,-0.966802433
376,-0.955775027,-0.955287164,-0.954753207,-0.954249694
4332,-0.921458818,-0.922123041,-0.922807131,-0.923595905
2203,-0.965845269,-0.965486262,-0.965135019,-0.964720628
1567,-0.943560916,-0.940671076,-0.937469981,-0.933958213
4568,-0.702954055,-0.690086699,-0.677520611,-0.665242706
3183,0.71400563,0.782382223,0.847872483,0.909165305
4572,-0.757533255,-0.743482893,-0.729745359,-0.716208208
59,-0.978071746,-0.978480941,-0.97866177,-0.978683342
3582,-0.92085743,-0.919079138,-0.917292549,-0.915534794
183,-0.76905904,-0.778926271,-0.789538211,-0.800657871
1768,-0.863663311,-0.855231699,-0.845373745,-0.833971469
4168,-0.947672916,-0.941491708,-0.934879,-0.928109339
2031,-0.650067288,-0.646654763,-0.642981062,-0.639911303
4481,-0.418521677,-0.413266414,-0.409130802,-0.405651433
1895,-0.874772968,-0.88007331,-0.885572058,-0.891081012
3169,0.683236653,0.617720272,0.538550667,0.449625801
2875,-0.922720415,-0.921027308,-0.919380919,-0.917721669
2000,-0.899200006,-0.901968211,-0.903822116,-0.90487462
1756,-0.710726693,-0.695821047,-0.680382974,-0.66476886
1810,-0.951873861,-0.951168887,-0.950423016,-0.949708647
865,-0.853796319,-0.855014882,-0.859254788,-0.863577157
4798,-0.960813654,-0.960645542,-0.960426146,-0.960217501
1062,-0.928892205,-0.927411787,-0.925832591,-0.92420092
4872,-0.815828609,-0.820952992,-0.825731624,-0.830301142
2809,-0.371029284,-0.331868024,-0.295824459,-0.263585817
769,-0.965522212,-0.965424269,-0.965312247,-0.965124348
3184,0.64175337,0.71400563,0.782382223,0.847872483
489,-0.820346339,-0.818323767,-0.818189267,-0.819563211
1589,-0.947636226,-0.948781448,-0.949930548,-0.950882527
3369,-0.830145305,-0.833598661,-0.837273603,-0.841088711
3162,0.118058074,0.040107786,-0.039369139,-0.12399802
1373,-0.671621732,-0.659864105,-0.646443937,-0.635175121
2413,-0.531061089,-0.543807768,-0.556496889,-0.570739683
443,-0.84181351,-0.845704425,-0.849734849,-0.853895857
3566,-0.884761089,-0.880881671,-0.876286425,-0.871033109
682,-0.904066782,-0.904339362,-0.904579861,-0.904843382
3809,-0.479213212,-0.454086729,-0.428802063,-0.404197869
3777,-0.738323024,-0.767587501,-0.796131768,-0.822213974
3098,-0.69884589,-0.705458037,-0.712576746,-0.720187131
361,-0.946739796,-0.945972594,-0.945209315,-0.94437636
4396,-0.958519686,-0.958206578,-0.957877005,-0.957599566
1291,-0.898474862,-0.899290953,-0.899911159,-0.900339979
3572,-0.899583944,-0.896910485,-0.89440731,-0.892188578
1958,-0.893899327,-0.890065928,-0.886040951,-0.881832545
510,-0.913303895,-0.909344179,-0.904933078,-0.900431829
2677,-0.7330085,-0.723732676,-0.714318986,-0.704938832
4011,-0.985932425,-0.985777608,-0.98565184,-0.985489684
4303,-0.907490634,-0.902803492,-0.896553179,-0.888091588
2640,-0.778663267,-0.787931311,-0.796328908,-0.8040412
3053,-0.804986908,-0.808828384,-0.813003383,-0.817570289
2750,-0.429694214,-0.452466998,-0.476017204,-0.500620559
898,-0.790063953,-0.800385725,-0.810104283,-0.820347821
2930,-0.959557993,-0.95914454,-0.958689347,-0.958261602
2124,-0.707877624,-0.693499542,-0.679890825,-0.666116221
3172,0.84710713,0.796000634,0.741640245,0.683236653
830,-0.871030618,-0.868555524,-0.866183541,-0.864112788
4712,-0.885588299,-0.881288752,-0.877088109,-0.873196142
194,-0.69796541,-0.693696771,-0.693774715,-0.695933019
2058,-0.666882136,-0.669643794,-0.673831481,-0.678005624
1516,-0.967320212,-0.968930396,-0.970228691,-0.971328994
4586,-0.919910918,-0.915340065,-0.909493403,-0.902122495
3979,-0.977658334,-0.977418377,-0.977275201,-0.977162498
4748,-0.952279702,-0.951786952,-0.951210697,-0.950630478
3509,-0.703027723,-0.729906861,-0.754998914,-0.775576981
3644,-0.9516388,-0.951432502,-0.951167148,-0.950913075
2922,-0.95585966,-0.955389075,-0.954896141,-0.954441973
4658,-0.86879248,-0.866824987,-0.864396978,-0.861590783
1052,-0.907576373,-0.903618077,-0.898976688,-0.893801749
3460,-0.805852149,-0.815259479,-0.824482627,-0.833282086
1054,-0.913671348,-0.910920088,-0.907576373,-0.903618077
737,-0.946670512,-0.945713531,-0.944756072,-0.94371385
4625,-0.885411326,-0.888387996,-0.891420031,-0.894427659
4187,-0.991394935,-0.991094699,-0.99075921,-0.990257034
3692,-0.954261002,-0.954517125,-0.954730618,-0.954967375
201,-0.743850333,-0.739043293,-0.733423741,-0.727061233
4226,-0.995449438,-0.996315775,-0.99736035,-0.998419851
2155,-0.930520246,-0.92899985,-0.92735817,-0.925506352
1719,-0.711391156,-0.717178612,-0.721919283,-0.724797819
255,0.652405552,0.655538156,0.658093787,0.662408538
713,-0.910213003,-0.908483806,-0.9068256,-0.905209214
1034,-0.79472988,-0.78481931,-0.77402777,-0.76171645
3404,-0.879188454,-0.881121569,-0.88251625,-0.883588526
337,-0.920830305,-0.919760813,-0.918789465,-0.917821445
4199,-0.993688909,-0.993548481,-0.993451811,-0.99330207
4755,-0.953863041,-0.953720798,-0.953597744,-0.953406158
153,-0.963491208,-0.961479749,-0.959223821,-0.956678524
1350,-0.720784784,-0.731088765,-0.740758159,-0.749705168
906,-0.700652414,-0.711616286,-0.722480919,-0.733745035
2506,-0.909032658,-0.910791975,-0.912674298,-0.914832159
2033,-0.65505494,-0.652316747,-0.650067288,-0.646654763
3946,-0.981633547,-0.981661307,-0.981621654,-0.981574859
2933,-0.960816418,-0.96039377,-0.959994829,-0.959557993
4342,-0.917485954,-0.917764633,-0.918085941,-0.918456046
1647,-0.411440794,-0.420904959,-0.431029384,-0.441992976
467,-0.865667477,-0.865881817,-0.865633275,-0.864892115
2579,-0.973872362,-0.973493016,-0.973132302,-0.972716108
2468,-0.794745656,-0.774237779,-0.751922447,-0.72785082
2275,-0.855334359,-0.858315015,-0.861029157,-0.863532646
2272,-0.863532646,-0.865918387,-0.868113729,-0.870283851
1144,-0.949797371,-0.950904214,-0.951985234,-0.953085484
1010,0.497980987,0.561578215,0.622522008,0.680717008
310,-0.897014024,-0.893695012,-0.889258397,-0.883871347
4175,-0.977643307,-0.974922668,-0.971749399,-0.967977198
4057,-0.98834307,-0.988322462,-0.988332755,-0.988287423
58,-0.978480941,-0.97866177,-0.978683342,-0.978725039
789,-0.946661706,-0.948434478,-0.950149809,-0.951762553
807,-0.893574489,-0.896914814,-0.900351192,-0.903796566
1038,-0.826815011,-0.820365334,-0.812973427,-0.80423521
315,-0.904129021,-0.903110436,-0.902082959,-0.900867672
3659,-0.954737955,-0.954427859,-0.954169649,-0.953901608
4331,-0.922123041,-0.922807131,-0.923595905,-0.924409737
1915,-0.834193758,-0.834597431,-0.835349024,-0.836057267
430,-0.903027326,-0.907940457,-0.912645964,-0.917263789
2335,-0.417095362,-0.39899378,-0.381455296,-0.364467526
1750,-0.615807213,-0.599094513,-0.582909729,-0.568015413
3318,-0.953102728,-0.952910921,-0.952664462,-0.952431717
1299,-0.897741728,-0.895390725,-0.893653197,-0.893066245
2281,-0.83715972,-0.839290991,-0.841669944,-0.844710376
4403,-0.961146925,-0.960727164,-0.960352317,-0.959945731
3393,-0.878482532,-0.875559904,-0.872409395,-0.869081446
636,-0.718618137,-0.716042767,-0.716280695,-0.716020809
4746,-0.951210697,-0.950630478,-0.949967829,-0.94928915
2777,-0.374276753,-0.382750167,-0.389393827,-0.391684283
2575,-0.972306985,-0.971836359,-0.971393127,-0.970925096
1,-0.978608414,-0.978615572,-0.978658471,-0.978667468
4345,-0.917641415,-0.917405367,-0.917381129,-0.917485954
1072,-0.942488964,-0.941216939,-0.939891327,-0.938580028
4310,-0.922483872,-0.920671268,-0.918927518,-0.917279414
123,-0.81680147,-0.816468334,-0.818782192,-0.821217975
2519,-0.899424687,-0.899271104,-0.899390074,-0.899668771
2294,-0.81184294,-0.816669019,-0.820137375,-0.822636049
499,-0.86405267,-0.859196469,-0.854510831,-0.849928783
2350,-0.784357195,-0.768424511,-0.751300881,-0.732419259
1285,-0.901415652,-0.902007078,-0.902920382,-0.904190289
3700,-0.951489554,-0.951984953,-0.95243326,-0.952861855
3913,-0.961388121,-0.961322663,-0.961717174,-0.962253095
4341,-0.917764633,-0.918085941,-0.918456046,-0.918754438
1092,-0.956016182,-0.955793147,-0.955520762,-0.955257165
1288,-0.900339979,-0.900684992,-0.90100181,-0.901415652
2973,-0.962171,-0.962209312,-0.962284239,-0.962337927
1388,-0.354750692,-0.447002124,-0.54146807,-0.617372184
2213,-0.9680215,-0.967874297,-0.967731144,-0.967534896
333,-0.916918461,-0.915992237,-0.915103871,-0.914183953
3993,-0.981788259,-0.981479091,-0.981203132,-0.980887675
1835,-0.962750043,-0.962579046,-0.962445352,-0.962255964
1254,-0.830904232,-0.825117695,-0.819188127,-0.813070155
352,-0.938679141,-0.937644712,-0.936542529,-0.935432227
2710,-0.753939941,-0.75408398,-0.754394224,-0.755086465
1698,-0.610154947,-0.596555398,-0.586677617,-0.576926272
1344,-0.779820124,-0.790860754,-0.803404935,-0.815109776
1407,1,0.927197225,0.844694423,0.769424707
2929,-0.95914454,-0.958689347,-0.958261602,-0.957791787
2318,-0.34665423,-0.374679092,-0.403346111,-0.431285018
3427,-0.794597758,-0.79572024,-0.798121955,-0.800587108
2860,-0.901361637,-0.900646831,-0.900074139,-0.899665306
2702,-0.769247297,-0.773169016,-0.777252249,-0.781177085
3218,-0.722670869,-0.723010855,-0.722653508,-0.722189251
2797,-0.174161477,-0.168923803,-0.164420922,-0.160195809
2198,-0.963839738,-0.963399875,-0.962933123,-0.962507044
4604,-0.92689179,-0.927133977,-0.927357553,-0.92766667
3897,-0.968183309,-0.968196819,-0.968242069,-0.968226743
1744,-0.532021308,-0.524921656,-0.522512492,-0.523318159
2698,-0.784635499,-0.788064618,-0.791791253,-0.795498366
890,-0.870020593,-0.876023685,-0.879776334,-0.881706144
4270,0.276466612,0.272732473,0.257112749,0.229616015
4258,-0.22000677,-0.274127857,-0.330878807,-0.388386393
833,-0.878990912,-0.87622141,-0.873580702,-0.871030618
167,-0.95009961,-0.955151306,-0.959028392,-0.961895462
2744,-0.573695795,-0.599004482,-0.624463271,-0.650566928
3137,-0.418268758,-0.399885991,-0.384937182,-0.374533867
1182,-0.907098337,-0.909118237,-0.910963316,-0.912742414
484,-0.824459105,-0.827162537,-0.829733227,-0.832316444
1289,-0.899911159,-0.900339979,-0.900684992,-0.90100181
4432,-0.967659047,-0.967787598,-0.96789077,-0.968157372
248,0.712507521,0.728708808,0.745133605,0.754554463
2789,-0.146392239,-0.163677345,-0.187515346,-0.216953309
3032,-0.890060519,-0.889593993,-0.888982892,-0.888573143
2395,-0.810307786,-0.822843387,-0.834492248,-0.845479327
1104,-0.958500341,-0.958326554,-0.958115284,-0.95792839
1712,-0.723460519,-0.721309636,-0.719603364,-0.718973971
4023,-0.98679292,-0.986750802,-0.986735771,-0.986675978
4371,-0.946802303,-0.945660995,-0.944460949,-0.943156421
2498,-0.923774474,-0.925006374,-0.925892476,-0.926460862
3430,-0.79839474,-0.796409785,-0.795016615,-0.794597758
3221,-0.720408901,-0.720973729,-0.721794407,-0.722670869
3627,-0.944988168,-0.94434775,-0.943703196,-0.943004474
4259,-0.167794035,-0.22000677,-0.274127857,-0.330878807
2939,-0.962780603,-0.962506306,-0.962237747,-0.961906616
2276,-0.851964767,-0.855334359,-0.858315015,-0.861029157
973,-0.777566111,-0.769715407,-0.756990848,-0.741158293
2971,-0.962284239,-0.962337927,-0.962442244,-0.962526352
2450,-0.407159933,-0.391572665,-0.37653849,-0.363311528
4076,-0.986937256,-0.98725884,-0.987469872,-0.987662188
4703,-0.851776987,-0.847940302,-0.844176374,-0.840514103
2021,-0.695291339,-0.707142945,-0.718255842,-0.728822972
1151,-0.942804262,-0.943748638,-0.944741028,-0.945706256
581,-0.826961121,-0.826969485,-0.82670495,-0.827567936
3892,-0.968659361,-0.96899992,-0.969185222,-0.969400069
2093,-0.451383387,-0.463305325,-0.477629295,-0.490905441
2554,-0.960743226,-0.959871083,-0.958914465,-0.957930219
2386,-0.896774542,-0.904212615,-0.912812569,-0.922317338
412,-0.952489555,-0.953514668,-0.954366523,-0.955151464
304,-0.8612046,-0.851470569,-0.84049572,-0.828322021
1206,-0.870510719,-0.87241281,-0.87456792,-0.876552872
2390,-0.864847016,-0.87308871,-0.880817468,-0.888806155
3656,-0.953901608,-0.953679967,-0.953419612,-0.953222342
1825,-0.960264515,-0.959827404,-0.959400826,-0.958919717
3961,-0.978208857,-0.978403689,-0.978652698,-0.978903118
1780,-0.913636881,-0.911025337,-0.908256394,-0.905379806
1596,-0.946300568,-0.946441718,-0.946489872,-0.946531575
2253,-0.936333977,-0.93999947,-0.943407246,-0.946526242
2700,-0.777252249,-0.781177085,-0.784635499,-0.788064618
1475,-0.980275307,-0.980685553,-0.981169527,-0.98166937
4386,-0.955671049,-0.955381226,-0.955038654,-0.95470429
4301,-0.896553179,-0.888091588,-0.877260333,-0.863849501
2071,-0.654911066,-0.6570134,-0.656833135,-0.654974821
3464,-0.763456474,-0.774714878,-0.785611328,-0.796046956
3703,-0.95006793,-0.950532923,-0.951035708,-0.951489554
2880,-0.930629242,-0.929138191,-0.927571658,-0.926001265
3240,-0.783340615,-0.777628418,-0.771757254,-0.765881777
2814,-0.534566477,-0.508043198,-0.479103031,-0.44669953
3573,-0.902316582,-0.899583944,-0.896910485,-0.89440731
3284,-0.929346275,-0.927938043,-0.926433319,-0.924874743
3111,-0.599031639,-0.609384456,-0.619211958,-0.626504272
1192,-0.886696388,-0.88803692,-0.889536683,-0.891210388
2301,-0.725571807,-0.741824147,-0.757489003,-0.771981989
4507,-0.677552998,-0.667604384,-0.657162944,-0.646325513
1326,-0.898310018,-0.902560925,-0.906656736,-0.910446977
2437,-0.351049266,-0.352488487,-0.354337416,-0.357743132
4385,-0.955381226,-0.955038654,-0.95470429,-0.954303926
2753,-0.376408248,-0.390409185,-0.407577605,-0.429694214
2493,-0.926889735,-0.927019341,-0.927188869,-0.927213524
45,-0.978844042,-0.978983301,-0.979161412,-0.979292029
3960,-0.978403689,-0.978652698,-0.978903118,-0.979231007
19,-0.978951908,-0.978901478,-0.978901131,-0.978873934
2918,-0.953959992,-0.953514035,-0.95303414,-0.952586498
26,-0.979413532,-0.97934996,-0.979249243,-0.979185852
1643,-0.457435677,-0.48544428,-0.514464945,-0.542427923
2308,-0.597874019,-0.617480298,-0.636265103,-0.654040598
1651,-0.379017466,-0.387853887,-0.39556215,-0.403119611
316,-0.905074635,-0.904129021,-0.903110436,-0.902082959
835,-0.884694321,-0.881812299,-0.878990912,-0.87622141
3971,-0.977070601,-0.977069303,-0.97711214,-0.977142422
3428,-0.795016615,-0.794597758,-0.79572024,-0.798121955
1614,-0.937651647,-0.938396675,-0.938817437,-0.939389487
1025,-0.57504008,-0.518479784,-0.448981935,-0.368832381
4685,-0.834470768,-0.836784181,-0.839139685,-0.841589384
796,-0.92993782,-0.932844058,-0.935536728,-0.938097119
3619,-0.939861749,-0.939331889,-0.938882976,-0.938436103
235,0.314947415,0.248657336,0.185503946,0.124692419
1867,-0.96397571,-0.964124512,-0.964255927,-0.964306173
1529,-0.919243042,-0.923976786,-0.928719648,-0.93332484
768,-0.965424269,-0.965312247,-0.965124348,-0.964928037
1566,-0.940671076,-0.937469981,-0.933958213,-0.930193614
3102,-0.670214002,-0.678587707,-0.685943941,-0.692530938
3926,-0.969764487,-0.968870737,-0.967927487,-0.96703292
2878,-0.927571658,-0.926001265,-0.924361592,-0.922720415
929,-0.808201028,-0.796889421,-0.784722378,-0.773011062
4357,-0.92842602,-0.927267556,-0.926178305,-0.925068794
4486,-0.45908069,-0.450944395,-0.442823448,-0.434136475
3910,-0.962253095,-0.962827523,-0.963418981,-0.964064502
2060,-0.663544693,-0.665441184,-0.666882136,-0.669643794
1138,-0.955987721,-0.956782426,-0.957438646,-0.958026612
2538,-0.935535645,-0.933295481,-0.931054089,-0.928883844
2022,-0.682766648,-0.695291339,-0.707142945,-0.718255842
2844,-0.892732356,-0.892111368,-0.89117169,-0.890070594
2628,-0.86836389,-0.875923818,-0.883610485,-0.891589397
579,-0.82670495,-0.827567936,-0.830788369,-0.834989884
2004,-0.875606466,-0.884606215,-0.890919937,-0.895543024
4016,-0.986438537,-0.986377323,-0.986272205,-0.986187385
3280,-0.923162739,-0.921359054,-0.91939821,-0.917334598
1818,-0.956905899,-0.956379909,-0.955798052,-0.955229915
4598,-0.928889152,-0.929128594,-0.929211567,-0.929287301
3879,-0.951185775,-0.945304686,-0.938269435,-0.929645956
1143,-0.950904214,-0.951985234,-0.953085484,-0.954119162
1196,-0.883231161,-0.883872768,-0.884613011,-0.885593638
4644,-0.846249873,-0.845888651,-0.845780567,-0.846022119
1987,-0.914209689,-0.916021698,-0.917719012,-0.91930807
1315,-0.931280319,-0.931842086,-0.931820838,-0.931165111
4487,-0.467933939,-0.45908069,-0.450944395,-0.442823448
4197,-0.993451811,-0.99330207,-0.993170707,-0.992995915
1156,-0.938261886,-0.939122992,-0.939989178,-0.940920577
2703,-0.765590157,-0.769247297,-0.773169016,-0.777252249
3862,-0.723212194,-0.708175508,-0.693887146,-0.680568952
1277,-0.910979631,-0.912340104,-0.913301578,-0.913558189
4479,-0.409130802,-0.405651433,-0.402698061,-0.400426585
1592,-0.946563275,-0.946654262,-0.946920683,-0.947636226
4869,-0.830301142,-0.834355579,-0.83783245,-0.840816793
4408,-0.963477944,-0.962967801,-0.962461365,-0.962017485
171,-0.911904186,-0.924162809,-0.934851938,-0.943465052
294,-0.683041862,-0.649160823,-0.613362473,-0.577894255
1014,0.215376724,0.287198367,0.359711517,0.430637209
1786,-0.926688252,-0.92472503,-0.922677233,-0.920607492
558,-0.922280985,-0.927679232,-0.932769752,-0.937037212
129,-0.842073854,-0.836972445,-0.832193899,-0.827637919
1776,-0.902279153,-0.899079406,-0.895632155,-0.891914082
4453,-0.834292275,-0.852702604,-0.871668791,-0.890268435
1741,-0.523318159,-0.52574729,-0.529935875,-0.535648563
3999,-0.983534179,-0.983218857,-0.982938744,-0.982631017
1387,-0.447002124,-0.54146807,-0.617372184,-0.667474421
753,-0.95949951,-0.958818163,-0.958139717,-0.957389657
3722,-0.940307723,-0.940524533,-0.940756168,-0.941105265
3139,-0.458980658,-0.43823282,-0.418268758,-0.399885991
2787,-0.187515346,-0.216953309,-0.249513319,-0.280483865
1223,-0.83068128,-0.835081859,-0.83911671,-0.842943594
724,-0.930738132,-0.929000473,-0.927103084,-0.925133778
2707,-0.755086465,-0.756482941,-0.75915793,-0.762198167
2742,-0.624463271,-0.650566928,-0.675295373,-0.700596285
1100,-0.957700929,-0.957496472,-0.957267062,-0.957092237
106,-0.830869644,-0.83156956,-0.832023376,-0.83276356
4098,-0.930855121,-0.936388283,-0.941705074,-0.946630336
1218,-0.849827334,-0.853102909,-0.855977048,-0.858415985
205,-0.756559347,-0.753372914,-0.750727539,-0.747674376
3924,-0.967927487,-0.96703292,-0.966146281,-0.965357567
3799,-0.250207943,-0.235303237,-0.235589033,-0.240173885
2283,-0.833863497,-0.835269432,-0.83715972,-0.839290991
3682,-0.956425825,-0.956647493,-0.956797684,-0.956956334
2934,-0.961189414,-0.960816418,-0.96039377,-0.959994829
4085,-0.974395341,-0.976674652,-0.978903836,-0.980902775
3011,-0.903496605,-0.906130273,-0.909303723,-0.912550785
2470,-0.826698896,-0.81156815,-0.794745656,-0.774237779
185,-0.750745253,-0.759733491,-0.76905904,-0.778926271
3094,-0.728276918,-0.736600898,-0.74512485,-0.754880431
3129,-0.366995958,-0.38186186,-0.397369158,-0.410964063
2316,-0.403346111,-0.431285018,-0.457895614,-0.482945552
1808,-0.950423016,-0.949708647,-0.948954506,-0.948216662
4260,-0.117055621,-0.167794035,-0.22000677,-0.274127857
1079,-0.949666511,-0.94880173,-0.947926328,-0.946969175
687,-0.902153527,-0.902677931,-0.903133116,-0.903473315
1440,-0.981386987,-0.981463684,-0.982195005,-0.983381189
2009,-0.820339766,-0.829979833,-0.839545713,-0.851051685
4105,-0.880711647,-0.888279073,-0.896599438,-0.904365926
500,-0.868941023,-0.86405267,-0.859196469,-0.854510831
1963,-0.910099759,-0.907177928,-0.904126559,-0.900933273
1990,-0.907204616,-0.909581211,-0.912060361,-0.914209689
4571,-0.743482893,-0.729745359,-0.716208208,-0.702954055
3028,-0.888312657,-0.888099049,-0.887937515,-0.887986165
3916,-0.962228029,-0.961852776,-0.961568451,-0.961388121
2831,-0.852561832,-0.842549092,-0.830783322,-0.816576378
783,-0.956270383,-0.957619899,-0.958900554,-0.960027084
2864,-0.905597967,-0.90439604,-0.903251749,-0.90226399
2261,-0.900170118,-0.905037676,-0.909901881,-0.914647268
1237,-0.78397662,-0.786573221,-0.789494651,-0.792390787
3866,-0.787043025,-0.771375872,-0.755031222,-0.738931454
3888,-0.9694429,-0.969257261,-0.968545695,-0.967532278
2623,-0.907026369,-0.914070751,-0.920613499,-0.926441643
2491,-0.927188869,-0.927213524,-0.927034089,-0.926617295
1392,-0.107904297,-0.16593081,-0.24664424,-0.293404025
4279,-0.019739217,0.032636133,0.083623586,0.132060639
3165,0.364654338,0.283270586,0.201890353,0.118058074
717,-0.917287784,-0.915460042,-0.913693461,-0.911931741
920,-0.700907774,-0.689185564,-0.677549505,-0.666335664
3314,-0.952138736,-0.951851543,-0.951498962,-0.951143328
4166,-0.934879,-0.928109339,-0.921569681,-0.915700442
3850,-0.62265218,-0.630618571,-0.640676624,-0.651818695
1569,-0.947995835,-0.94599942,-0.943560916,-0.940671076
3004,-0.925667501,-0.928760623,-0.931732183,-0.934637193
922,-0.724617465,-0.712713465,-0.700907774,-0.689185564
1730,-0.599907467,-0.610141717,-0.622028328,-0.636340223
1393,-0.04537452,-0.107904297,-0.16593081,-0.24664424
3410,-0.856816696,-0.861133596,-0.865207075,-0.86936787
