,Y,X1,X2,X3,X4
3819,-0.10988414344597919,-0.09771083029147343,-0.10669486338439993,-0.11400482235930331,-0.09790110843122501
1072,-0.10545751197786768,-0.10538129652490635,-0.105170225478878,-0.10533945192834904,-0.10551011776988861
3431,-0.113584264173337,-0.10581733423305006,-0.09637924326907099,-0.10925904208550452,-0.11280353721886072
1597,-0.10578147531742743,-0.10619421122951467,-0.10418804369004253,-0.10531413909182707,-0.10664844602667278
4390,-0.10543495355704569,-0.10539831100793018,-0.10523331983816231,-0.10531256418180435,-0.10547451389513884
789,-0.10529033853176706,-0.10544223959043952,-0.1053524472966143,-0.10525254691891706,-0.10534434655929426
3671,-0.10530697498550667,-0.10555932063926265,-0.10527314907723462,-0.10519412085073443,-0.10542785659820197
2355,-0.10858611397822027,-0.10556872819248031,-0.10052000035463693,-0.10716971061675629,-0.11158807870188703
1355,-0.09645994055853468,-0.06291508644089605,-0.13080322324401716,-0.12947761156267523,-0.07488522740252479
4571,-0.10596238099796851,-0.11349680988762967,-0.1006119378034207,-0.09687485004367569,-0.11552481903380074
3643,-0.10527149473026864,-0.1053897434226514,-0.10536139882954576,-0.10530101299842098,-0.10533968333151644
1031,-0.1049175823121411,-0.10647071481477999,-0.1054309532934713,-0.10488093319535796,-0.10736304157829923
158,-0.10396018633245907,-0.10600979695443602,-0.1061034792287423,-0.10467289763380394,-0.10518817734936525
2420,-0.15276377568427513,-0.108502710820361,-0.061749328908395906,-0.12335476483945207,-0.12962377143598647
1242,-0.10153590118149058,-0.11774013524834737,-0.10236755317370239,-0.0958606833158725,-0.11322318241838414
1532,-0.10584771262085702,-0.10407338044101555,-0.10547937958727371,-0.10640623439007846,-0.10472005491417014
275,-0.08568336082230055,-0.09284469189343603,-0.1414250388427205,-0.10336788563432464,-0.05192140305986592
4627,-0.1128630177204002,-0.10580169936679495,-0.0989001421665413,-0.10794045847578926,-0.10931070489238415
1230,-0.10268385971314442,-0.10324139626845674,-0.10969153693719369,-0.10353582634619407,-0.10170613117507854
1082,-0.10534104851455062,-0.1053866880963712,-0.10532395700575936,-0.10529319946701199,-0.10539101987924937
1056,-0.10511581215389076,-0.10552490268285808,-0.1053841094072907,-0.10503450694196625,-0.10546316512962839
133,-0.1086581523388136,-0.0997019433700369,-0.10402156021813136,-0.11296986566369394,-0.10272703794158566
1058,-0.10563375439139178,-0.1052518039879079,-0.10511581215389076,-0.10552490268285808,-0.1053841094072907
4133,-0.09959661537893116,-0.11237587892074496,-0.10836513607816178,-0.09840467958898746,-0.10439589212839762
1030,-0.10647071481477999,-0.1054309532934713,-0.10488093319535796,-0.10736304157829923,-0.10657552177807061
3216,-0.11059895472977976,-0.10606075325835251,-0.10177059514701181,-0.10412591022693429,-0.1073999181966977
1311,-0.1057547782564644,-0.10580699755907053,-0.10421389489625932,-0.10596578922392275,-0.10656463047530051
4236,-0.10831402073774066,-0.10387009848273587,-0.10362048919206435,-0.10756413786544228,-0.10546931986788943
1582,-0.1051585926291011,-0.10398266615333984,-0.10610157687436794,-0.106135258894409,-0.10436477412964162
1062,-0.10546041257688554,-0.10554161491690672,-0.10509092581412582,-0.10520955975130009,-0.10563375439139178
191,-0.14037002087332562,-0.0953592833592366,-0.07448981036916547,-0.12914397874842187,-0.12292447168754539
345,-0.10533236566107251,-0.10522005876005758,-0.10534356620725893,-0.1054466451743542,-0.10528090327091566
321,-0.10578828767293924,-0.10511753102796295,-0.10485647146448807,-0.10577223261716007,-0.10557581237943392
3013,-0.10346521374198259,-0.10658930707831704,-0.10684073557147733,-0.10327202245064215,-0.10447301470722181
2315,-0.07516778568813343,-0.0934427090468013,-0.1374659256111932,-0.10310200169343708,-0.07902985008598906
35,-0.1053079685735765,-0.1053220189791062,-0.10534723267398494,-0.10536716539644031,-0.10530311777342405
3711,-0.1050451583156855,-0.10535340883301114,-0.10554209726505637,-0.10524251644980576,-0.10520700788426918
601,-0.09700735460486865,-0.10631795025292379,-0.11323801244825071,-0.10092665383584654,-0.10034470729484424
1285,-0.10216384224840025,-0.10790540199524201,-0.1067775284444813,-0.10208231500021192,-0.10568318362045415
1133,-0.10537464566582022,-0.10540610457313992,-0.10526825861629863,-0.10533985998772888,-0.10538429633797164
3419,-0.09864298396588589,-0.10329294867138816,-0.11208597455046665,-0.10379764386905876,-0.09994236812282342
3886,-0.10313167375867427,-0.10501646684927957,-0.108072752872166,-0.10406820978523479,-0.102788693084645
4278,-0.08622329063779544,-0.13834081226518957,-0.10943955216325452,-0.06286625513942212,-0.12420078071688023
1787,-0.10498582680345281,-0.10567166400870687,-0.10557434941326149,-0.10490385027476179,-0.10522245904971139
878,-0.11295748701749708,-0.09953093374522692,-0.1013640615669541,-0.11463331071056893,-0.10353032744225543
1186,-0.10321946050393005,-0.10316403276568309,-0.10848197883307242,-0.10593578062607634,-0.10227761062820984
4242,-0.1059614169162375,-0.10121851784323288,-0.10685808884226067,-0.108127805833094,-0.10257144653951367
1410,0.3824847019995701,0.5529391658894856,-1.0,-0.3749544972320308,1.0
3550,-0.12096766978512041,-0.1101387837393738,-0.08620885443180293,-0.11062246234527329,-0.12368279042462815
3618,-0.10556993725761765,-0.10531557665199165,-0.10516799724709036,-0.10543370296965837,-0.10544162316261174
2112,-0.1235277757290657,-0.0987144167072902,-0.08697490315901824,-0.12117771531109445,-0.11899885231442064
3801,-0.028886158729039213,-0.06262970919718014,-0.21623362760529952,-0.09760741858168931,0.0150300715559335
740,-0.10544196573471054,-0.10522947634208646,-0.10532346800209902,-0.10544902986621307,-0.10531593369345893
3226,-0.11434640400840579,-0.09435719977910473,-0.1010250795278963,-0.11725571938371404,-0.10428602417204891
2155,-0.10513915919990346,-0.10553867063486444,-0.10544327389759,-0.1051170410200225,-0.10533325790800774
4740,-0.1052762970821084,-0.10529569683225715,-0.10549185265782157,-0.10526669514020714,-0.10523009907384417
1900,-0.11172204356444027,-0.09982853464317065,-0.10215778608217851,-0.11166896831492401,-0.10535804068498555
3336,-0.10548657957629559,-0.10540594655382896,-0.10522560055940888,-0.10532435504895798,-0.10545645536015535
1307,-0.10656463047530051,-0.10350908594547392,-0.10491706453181282,-0.10796015814965365,-0.10420971781736887
4317,-0.1060880101960241,-0.10453923844798918,-0.10496675411090528,-0.10636466069366812,-0.1049819070313619
1828,-0.10545205498421284,-0.10526589879373505,-0.10527652345553973,-0.10543288525041972,-0.10538534038624592
3569,-0.10395100346673758,-0.10521423584759271,-0.10685005764401012,-0.10459234842663634,-0.1041690951559705
3223,-0.11725571938371404,-0.10428602417204891,-0.09556524755534423,-0.10999867569870714,-0.11122810491182267
3475,-0.11661343205055641,-0.11235512698867167,-0.08977927802193764,-0.10278792779682588,-0.1212431347525631
608,-0.10358982988649368,-0.10624902971325456,-0.10897661308594442,-0.1021283357717051,-0.1015473834906474
1137,-0.10528251213903494,-0.10546018218760012,-0.10533205466926698,-0.10527343830444846,-0.10537464566582022
2130,-0.10940935932226836,-0.10526068242090525,-0.10028298826301152,-0.10812192706638002,-0.11028117510253754
2255,-0.10483534342820933,-0.10641675683745444,-0.10531692712514984,-0.10447145446166684,-0.10575812135702123
1259,-0.1082362882041843,-0.10930227520674951,-0.10051697390650516,-0.10220400613816438,-0.11233793355890687
4115,-0.10081291612018783,-0.10993464680561038,-0.1073874996019204,-0.10136627431955103,-0.10494700436639426
4384,-0.10525991901387355,-0.10543286934887208,-0.10538198819780187,-0.10520539490991965,-0.10540146966918051
4772,-0.10570484681048542,-0.1065443963652889,-0.10442228095248562,-0.10456577944378997,-0.10655937262019743
3086,-0.10575137443458005,-0.11489720270369885,-0.10058898564407226,-0.09963031908500142,-0.11299595193376599
1786,-0.10567166400870687,-0.10557434941326149,-0.10490385027476179,-0.10522245904971139,-0.10583841214027412
1815,-0.10540652868038691,-0.1054240535090265,-0.10520205995552612,-0.10534622108050451,-0.10546528151790735
486,-0.10723450340388463,-0.10748191235106219,-0.1021126980748227,-0.10528226857021405,-0.10850357891878604
4480,-0.07960301572690065,-0.11875177542657356,-0.1301272268975704,-0.07699495146361257,-0.09043077917763775
860,-0.09316943514364706,-0.09867504376851755,-0.11918176617886533,-0.1049354506146829,-0.09370702899169192
1214,-0.10743425934719941,-0.1015278998170579,-0.10533449400149508,-0.10880256058669746,-0.10385716336289585
1883,-0.10623166007954676,-0.10523040882313506,-0.10465703371101487,-0.10600394223621712,-0.10579585426329097
1544,-0.10555794532785256,-0.1060657945081398,-0.10475713610538984,-0.10457667039524143,-0.1062881771951586
2576,-0.10531566392309133,-0.10531682615450155,-0.10540184013980103,-0.10532228019794698,-0.10530232998716427
1635,-0.0636900777411411,-0.14394822116522432,-0.12304261523254667,-0.06569853147748927,-0.10894000141394311
4722,-0.10528031020369621,-0.10540010907614417,-0.1053741775493442,-0.10537596687334627,-0.10537875477515457
2795,-0.07962072964265998,-0.07167398836755445,-0.15305968125901614,-0.10741645277758727,-0.0556365380867998
1039,-0.1052337050052311,-0.10544931589599948,-0.10512665343921557,-0.10523558390673571,-0.10578379021282802
1109,-0.10538570113489043,-0.10537637860837246,-0.10523018815990004,-0.10537880882674233,-0.10541466209123374
2693,-0.10825542337791794,-0.10860639521545179,-0.10106239642306047,-0.10415384159563679,-0.11059544466707816
4594,-0.105884956396187,-0.10492499686633172,-0.10508726941912383,-0.10589220676501199,-0.10531163888732387
3820,-0.11025086493101943,-0.10988414344597919,-0.09771083029147343,-0.10669486338439993,-0.11400482235930331
689,-0.10529280731738455,-0.10485464465599925,-0.10561111725842842,-0.10569711195964937,-0.10494053871142905
3127,-0.09016589868665081,-0.07815510030103257,-0.13130178941061832,-0.11835127517346089,-0.07748564295720406
241,-0.0656202051449768,0.019257144524524206,-0.18436046173856568,-0.18237818467878986,0.006061637032860112
3122,-0.1040362003535692,-0.1287644832888003,-0.10091860029048483,-0.08749213495544683,-0.10918974851001007
492,-0.10775813923680988,-0.10300566857088356,-0.10401929149505218,-0.10871107474207864,-0.10492389584999462
3757,-0.10593318191939693,-0.10480821420211583,-0.10540178742718953,-0.10572692367455161,-0.104776133819799
800,-0.1054043157204555,-0.1055535922815487,-0.10529286332478316,-0.10519359411719054,-0.10539967454288202
4188,-0.10533795795127221,-0.10559256845425946,-0.1051956618394394,-0.105059226551659,-0.1056560014290231
1105,-0.10541466209123374,-0.10525531291022916,-0.10527689202710866,-0.10548647658144106,-0.10529639972735871
248,-0.0863337867999181,0.068865810142829,-0.2190613360997311,-0.21929643955257627,0.0664687841577336
2807,-0.10608111643180973,-0.16577257778644494,-0.07089131988520114,-0.0572167628499457,-0.16522654463226982
1324,-0.10968980861671074,-0.1056852280645002,-0.10225370269503675,-0.10621307941416336,-0.1070007080080706
2377,-0.10635934057562402,-0.10689898147854837,-0.1038803840255551,-0.1047224797935371,-0.10686693531547775
3426,-0.09740343105462257,-0.10106559678166038,-0.11489851234430948,-0.10493395440823472,-0.09681429458002289
2172,-0.10534655655836567,-0.10552738675649209,-0.10527182517620792,-0.1051488211118391,-0.10552720990445241
725,-0.10533911898559112,-0.10543631761901084,-0.1052604162440749,-0.10533284394989739,-0.10546438945012426
4791,-0.10506702608557872,-0.10439686766781275,-0.10616912450311222,-0.10598355411023164,-0.10405455312438938
447,-0.10777282208512395,-0.1075373491361199,-0.10141161001933108,-0.10443475167806338,-0.10929514264078477
41,-0.10524497135390443,-0.10546202095693968,-0.10534700196577795,-0.10526349523049894,-0.10534665721177017
3277,-0.10516101571740999,-0.10543449610983036,-0.10548349587217232,-0.105208751808198,-0.10523544804982243
429,-0.10624468623241956,-0.1055056440386507,-0.10468149388387993,-0.10539638889548664,-0.10571395902307534
2669,-0.1224074417012947,-0.12176687427971744,-0.07741254152338095,-0.1012842824075153,-0.13882751554026707
1587,-0.1062809693305734,-0.10683944839052628,-0.10381165148289506,-0.10473270234675025,-0.10697434472076572
2425,-0.05138412998484243,-0.1179305100415805,-0.15364024157632228,-0.07000351510032876,-0.07598287520902547
3955,-0.10515943327985933,-0.10533577030002561,-0.10551549688513573,-0.10526725347982513,-0.10520624444659743
4014,-0.10535907868324357,-0.10539562638965017,-0.10533313593545557,-0.10529121051184542,-0.10539779651131287
2705,-0.09292227952799226,-0.10240604793583696,-0.11737479839223242,-0.10276511010249556,-0.0961112950864681
4540,-0.10004341178022869,-0.11189741910183326,-0.10570900387017768,-0.09991082242658444,-0.1084427214171435
2346,-0.09230655854191638,-0.10773556730329314,-0.11994162222143234,-0.09573890965905607,-0.09480165586009981
3792,-0.22057307030518236,-0.0826991018708515,-0.014671860688423743,-0.16669305936289436,-0.15582358496702264
187,-0.12292447168754539,-0.07649911271851928,-0.10267551726372148,-0.13192642083056094,-0.09620709641123337
1856,-0.10538523577494352,-0.1053690086798561,-0.105307534997088,-0.10531244137092965,-0.10538388104750995
2668,-0.12176687427971744,-0.07741254152338095,-0.1012842824075153,-0.13882751554026707,-0.0927728845253416
3626,-0.10522112853571919,-0.10552545861996654,-0.10541261397916246,-0.10507962064423337,-0.10541644034590891
1052,-0.10546316512962839,-0.10562733675437008,-0.10523757302578052,-0.10516784668982859,-0.10557548699007191
91,-0.11105004675303232,-0.08928737536032327,-0.10668199210854679,-0.12246166144768489,-0.09542070235378153
2843,-0.10512227514075612,-0.10443707356317444,-0.1061470457875956,-0.10588415638712467,-0.10397779588552314
4646,-0.10284783555396326,-0.10520033375200422,-0.10925715419408821,-0.10318620210142992,-0.10137742406602135
4302,-0.10415489365821029,-0.10718699290102207,-0.10638860946105477,-0.10244005227464592,-0.10599965928920019
3700,-0.10539738674590393,-0.10544316538473109,-0.10523783465842018,-0.105267055894944,-0.10551137282251866
534,-0.10695971937197724,-0.10635423280743006,-0.1034512034442191,-0.10530504345452885,-0.10706385029617116
4871,-0.10711155984483589,-0.11533707885842104,-0.09955118113164807,-0.09945640430464109,-0.11247030405254954
1396,0.3425248527693563,0.08435183966428372,-0.5430433970831405,-0.0631435932472928,0.19777508999489557
4545,-0.10904081677271804,-0.09277237499125246,-0.1075435788477731,-0.11458271748798077,-0.1000195092015973
3186,-0.14169579495364348,0.05010344579455306,-0.14333962676256928,-0.26807248402743056,0.019150456832944807
1975,-0.10433065093569793,-0.106072849778161,-0.10572683727158916,-0.10501368136527145,-0.10496503663184031
3455,-0.10211953664029849,-0.10554413980831467,-0.10667327286676642,-0.10497919223773677,-0.10548120130226868
3398,-0.10377574592790473,-0.10545793456573638,-0.10661846698364341,-0.10475621762897092,-0.10474639855186774
1895,-0.09978611900830914,-0.10773270524392775,-0.10895728303037355,-0.10176642663820468,-0.10383252690090239
285,-0.09466684730828734,-0.10593341096484432,-0.11880063921965245,-0.09820738351237346,-0.09313048898393728
2376,-0.10689898147854837,-0.1038803840255551,-0.1047224797935371,-0.10686693531547775,-0.10545564357940862
4437,-0.10693172323212463,-0.10556777456485356,-0.10408451974859789,-0.10584255775585727,-0.10608054958359381
3790,-0.014671860688423743,-0.16669305936289436,-0.15582358496702264,-0.030397096307948734,-0.096325499357513
2545,-0.10551333627626425,-0.10540271302618731,-0.10512820238241238,-0.10540357951985835,-0.10554304118421187
654,-0.10752850216456267,-0.10691662880170283,-0.10136292776101474,-0.10556103117253912,-0.11100621320420312
1049,-0.10516784668982859,-0.10557548699007191,-0.10540777917100508,-0.10498482591770675,-0.10535915163397602
2537,-0.10537687557067887,-0.10516047619196478,-0.10537575457108339,-0.1054818715848409,-0.10518912595664587
3239,-0.10194848557824199,-0.10348411312681172,-0.11092275570531429,-0.10501506954454387,-0.09832981147752107
4000,-0.10536287896697161,-0.10532116332481734,-0.10536552047288861,-0.10534304959043517,-0.10533757854072767
287,-0.11196076488724283,-0.10982621494299927,-0.09466684730828734,-0.10593341096484432,-0.11880063921965245
4411,-0.10515984906919029,-0.10533157147031458,-0.10543465602366431,-0.10531510200108463,-0.10528004018418002
999,-0.16316989425555584,-0.0744034298123285,-0.06979911894638324,-0.1510074646511539,-0.11619128956648639
3841,-0.07535391631616217,-0.1074094616077681,-0.1277555305432877,-0.09455251935494713,-0.09343931685087536
3454,-0.10554413980831467,-0.10667327286676642,-0.10497919223773677,-0.10548120130226868,-0.10548630146186933
679,-0.10546932796913666,-0.10504511026610397,-0.10535191672433397,-0.10563984839449847,-0.10515926095806893
493,-0.10621317696443289,-0.10775813923680988,-0.10300566857088356,-0.10401929149505218,-0.10871107474207864
1420,0.19808624374909267,-0.06764061019376277,-0.541706247728396,0.08737565209610487,0.340270128031511
4013,-0.10539562638965017,-0.10533313593545557,-0.10529121051184542,-0.10539779651131287,-0.10534618936936757
3679,-0.10515153984930115,-0.10538453936242809,-0.10551007771162135,-0.10525864979817912,-0.10518012086308681
3902,-0.10688835864299506,-0.10536163665582432,-0.10395048760584358,-0.10556119785825457,-0.10671914639880298
2504,-0.10633136027141477,-0.10378854384135083,-0.1049768807301823,-0.10697740445909609,-0.105079846817424
118,-0.09196296082384359,-0.10759275582275685,-0.11665022837639927,-0.09800202997936813,-0.09873601201596904
4,-0.10531253013609165,-0.10520241944442132,-0.1054769116881773,-0.10539574402795193,-0.10516420334176635
2818,-0.08713515530043214,-0.1195653462691797,-0.12260213884983895,-0.07736860555592628,-0.0995042267316899
3353,-0.10650737444286873,-0.10541319349012801,-0.10427505603872955,-0.10580009500283571,-0.10610900771916454
1161,-0.10519193308575259,-0.1059164088618626,-0.1051162825036811,-0.10491006947725334,-0.105744527430227
2808,-0.05042171949972163,-0.10608111643180973,-0.16577257778644494,-0.07089131988520114,-0.0572167628499457
3611,-0.10544721651921918,-0.10527877265613439,-0.10525716411255215,-0.10542196276433669,-0.1053441513492337
144,-0.10640549452198644,-0.10597357486648384,-0.10401507858009895,-0.10538274746685716,-0.10648296923176404
3146,-0.11178263091937513,-0.11976411284337318,-0.09213929838829948,-0.0994566742781462,-0.12555565442677208
2709,-0.10427040510272512,-0.09065113242982659,-0.1136337087398408,-0.11481163493748081,-0.09292227952799226
43,-0.10548621408538583,-0.10525559161495757,-0.10524497135390443,-0.10546202095693968,-0.10534700196577795
798,-0.10529286332478316,-0.10519359411719054,-0.10539967454288202,-0.10542653879672403,-0.10534267400040276
2548,-0.10550641053243837,-0.10521162189453881,-0.1052561468404738,-0.10551333627626425,-0.10540271302618731
3803,-0.1390988929654401,-0.1760471730495099,-0.028886158729039213,-0.06262970919718014,-0.21623362760529952
4557,-0.10882768943783994,-0.12941239680520866,-0.09238984386888682,-0.0866090474182103,-0.12535603230451564
4592,-0.10508726941912383,-0.10589220676501199,-0.10531163888732387,-0.10451394435826455,-0.10582904637869839
859,-0.09867504376851755,-0.11918176617886533,-0.1049354506146829,-0.09370702899169192,-0.11089955020471232
1733,-0.12076269646926652,-0.10996954814219562,-0.08753356283162772,-0.10756949026879514,-0.12301704779456035
3972,-0.10522951765808708,-0.10543619077491595,-0.10545850231190579,-0.10519077106418295,-0.10529746918529936
510,-0.10567485094155327,-0.10641173905243106,-0.10469007678259368,-0.10481015360338741,-0.10622244135601011
4143,-0.1089311792968668,-0.11820619028668122,-0.09637593180713344,-0.09787780705537041,-0.11668784543626765
2764,-0.05620016503149705,-0.11177022270165493,-0.15946686536968202,-0.06885090066231347,-0.06355358626452867
2416,-0.12962377143598647,-0.08166166341483139,-0.10144749576269452,-0.12162678330863153,-0.0980292224578645
904,-0.1050152477163967,-0.08831462272710422,-0.11358227636347507,-0.11502622216171687,-0.09407765629458154
2931,-0.10534400668575838,-0.105374176103884,-0.10529814194834941,-0.10533966191264355,-0.1053702688492929
3605,-0.10534705281897683,-0.1053830536776541,-0.10527928864307623,-0.105333640841905,-0.10535169428566526
2888,-0.1053467039983278,-0.10531716054033835,-0.10533960463929215,-0.10536811168029114,-0.10537400577324318
2413,-0.12162678330863153,-0.0980292224578645,-0.10300829488154695,-0.11109790503045747,-0.09639605421737263
2133,-0.10734880874509767,-0.1032756883476903,-0.1038211090411909,-0.10940935932226836,-0.10526068242090525
3578,-0.10565508197107909,-0.10567093385911719,-0.10481711326822762,-0.10518456966814893,-0.10613761464904292
3775,-0.11760408682813894,-0.10905785827704118,-0.09381917882195823,-0.10854054600663066,-0.11470733273220202
3124,-0.11835127517346089,-0.07748564295720406,-0.1040362003535692,-0.1287644832888003,-0.10091860029048483
1699,-0.08897218014107944,-0.11363062164133142,-0.11774208476686798,-0.09356993435961891,-0.09557144676997176
108,-0.09934604420303816,-0.10203922266138077,-0.11186438914160446,-0.10505278057673906,-0.09957225891958577
4859,-0.10775914638589568,-0.1027477346451744,-0.1040408168373963,-0.1089501799202619,-0.10560131196521083
1112,-0.1054128735194142,-0.10531218694844446,-0.10528761944877807,-0.10538570113489043,-0.10537637860837246
249,-0.290360155356845,-0.0863337867999181,0.068865810142829,-0.2190613360997311,-0.21929643955257627
2577,-0.1053464633640877,-0.10531566392309133,-0.10531682615450155,-0.10540184013980103,-0.10532228019794698
4681,-0.10621259952813145,-0.10547192481838352,-0.10473778046965265,-0.10547711955589179,-0.10546908265806254
3266,-0.10529306497699797,-0.10534873902520314,-0.10533467014542597,-0.10539418463067385,-0.10534199937068989
401,-0.10529808528792373,-0.1055182295551399,-0.1052856054975686,-0.10526573726128474,-0.10539558889763345
4157,-0.1050623404883142,-0.11205226158634962,-0.10205804017729059,-0.09897183333732229,-0.11263495127362744
2889,-0.10534447237007316,-0.1053467039983278,-0.10531716054033835,-0.10533960463929215,-0.10536811168029114
3779,-0.10564347013306796,-0.1250911142002834,-0.09628428232960551,-0.09414068178329404,-0.11760408682813894
2193,-0.10524618179016443,-0.10543378685358995,-0.1053536334942008,-0.10524914876492597,-0.10535809358325943
652,-0.10136292776101474,-0.10556103117253912,-0.11100621320420312,-0.10195541136126884,-0.09944192870520496
1431,-0.09985646937310388,-0.01614345834115727,-0.16024987853291828,-0.1838354357376899,-0.011318067099827411
1484,-0.10553907899749437,-0.10529738457876858,-0.10512144609127427,-0.10544311664285122,-0.10549777073861577
3331,-0.10527735501451863,-0.10527563195926382,-0.10537544199944415,-0.10537303728315339,-0.10527583313507993
4293,-0.10628442826791962,-0.09934448050313593,-0.10829805693617267,-0.10966942356430387,-0.09868644378471292
1797,-0.10536759930318595,-0.10547941177071085,-0.10522193093779098,-0.10521746804718302,-0.10552066197643717
3135,-0.13667572299720399,-0.08804260609291359,-0.07734694188532065,-0.13701891393669208,-0.12381917530723463
1760,-0.10526077771884845,-0.10351626680971326,-0.10651804612639226,-0.10744988967374769,-0.10226614057575412
3808,-0.07327699344250593,-0.07893235543897903,-0.16219442111624993,-0.10912597275611491,-0.031987963487776216
4153,-0.11263495127362744,-0.10902016965848327,-0.09485409219432817,-0.10674744889679577,-0.11674584111705166
258,-0.01700776603429921,0.036183734612773355,-0.27202797491140074,-0.15465638968814943,0.08389158305965805
811,-0.1047276195508775,-0.1059304801871046,-0.10558293525974072,-0.10475592562828495,-0.1053621634736942
1871,-0.10494502593082344,-0.1053488095362084,-0.10557790155906832,-0.10527342532991946,-0.10519275948832907
4450,-0.10790542701309092,-0.10021398030485196,-0.10624182896499568,-0.11056451454708283,-0.102834961757723
3190,-0.19335621793264968,-0.048392993240737314,-0.02583155222042044,-0.21772778787095093,-0.14169579495364348
1594,-0.10531413909182707,-0.10664844602667278,-0.10441658574540169,-0.10444302908037262,-0.10701224743258153
4124,-0.111216486708544,-0.09937623181108257,-0.10146622154859519,-0.11306462873885192,-0.10635121647128287
3846,-0.15126455902461466,-0.08649259537999565,-0.07450525066815405,-0.13488169166862107,-0.1182674165794132
3297,-0.1052612599336924,-0.10542184272079846,-0.10532934610724765,-0.10526839597498827,-0.10538299301045095
1045,-0.10535915163397602,-0.10580218028068855,-0.10521682633463159,-0.10482904974134255,-0.10525956758957056
687,-0.10561111725842842,-0.10569711195964937,-0.10494053871142905,-0.10526803212887481,-0.10572601254478775
4173,-0.10630583541034622,-0.10439254220190664,-0.10474683336711132,-0.10698408124857461,-0.10527584424045211
3524,0.0057263575144608225,-0.11379084298541497,-0.1971027447504986,-0.05589799551323371,-0.05236429075720095
3361,-0.10365981314006378,-0.10719095414382984,-0.10601285691885931,-0.10344712958995028,-0.10566250225143414
2844,-0.10634444990188585,-0.10512227514075612,-0.10443707356317444,-0.1061470457875956,-0.10588415638712467
3751,-0.10585258339170678,-0.10471111498740604,-0.10524448238934003,-0.10619824833486458,-0.1048054692274174
4525,-0.1088818819697116,-0.10271488583812127,-0.10349895367186623,-0.10924340218039497,-0.10517204735072916
770,-0.10531841295470923,-0.10533663489846434,-0.10540299826437383,-0.1053045831385776,-0.10531543064283055
2307,-0.09706176631220631,-0.11960299633694649,-0.10813150558467743,-0.09406364539024736,-0.10525174320635156
3187,-0.21772778787095093,-0.14169579495364348,0.05010344579455306,-0.14333962676256928,-0.26807248402743056
3443,-0.10362817903902832,-0.10613114575612326,-0.10765306880026193,-0.10302498825738782,-0.10337937093274141
1120,-0.10531489783382408,-0.10536536620930481,-0.10536920558311735,-0.1052761703137548,-0.10535756804934615
412,-0.10493717170011996,-0.1056417476757151,-0.10563867625875656,-0.10494173836026421,-0.10527805919691424
314,-0.10587489153052332,-0.10502529649812331,-0.10482770878424208,-0.10575763546341888,-0.10561323264679623
4235,-0.10387009848273587,-0.10362048919206435,-0.10756413786544228,-0.10546931986788943,-0.10356508471657322
3088,-0.11073578965148978,-0.09242866497590574,-0.10575137443458005,-0.11489720270369885,-0.10058898564407226
1305,-0.10491706453181282,-0.10796015814965365,-0.10420971781736887,-0.10283890050867528,-0.10816915283586281
348,-0.10522919727535018,-0.1052480915372126,-0.10548477560474212,-0.10533236566107251,-0.10522005876005758
1552,-0.10516277667108731,-0.10552458756738947,-0.10555043274866371,-0.10501425682991794,-0.10518415060089303
2943,-0.1053283162773393,-0.10529858297756334,-0.10535675101272224,-0.10538015479976048,-0.10529064066746086
2159,-0.1050699892523016,-0.10535534826133897,-0.10556421533651739,-0.105234790607182,-0.10513915919990346
4067,-0.10541476142584294,-0.1054475769269988,-0.10516929410166553,-0.10535812416190116,-0.10551866180054092
3996,-0.10533757854072767,-0.10532400961649258,-0.10537951877257312,-0.10532169254383816,-0.10535000966315378
3925,-0.10471176073927202,-0.10480379601738743,-0.10646378056920602,-0.10539781212998323,-0.10390645989102554
4769,-0.10456577944378997,-0.10655937262019743,-0.10545842591073173,-0.10424534342384595,-0.10574635411949318
1522,-0.10576034195091588,-0.10488069953429346,-0.10531998873925841,-0.10571453174646306,-0.10515066531506478
3881,-0.10838111471375489,-0.10678152030133659,-0.10108864323974187,-0.10623194305270811,-0.10994203774516642
1869,-0.10557790155906832,-0.10527342532991946,-0.10519275948832907,-0.10546800313820714,-0.10538022421402304
4424,-0.10521665316980555,-0.10603320582296072,-0.1051695433947688,-0.10479935509440641,-0.10571085702512506
1861,-0.10525005353798633,-0.10529940686868278,-0.10540798712441679,-0.10535512548037318,-0.10525984571510683
3126,-0.07815510030103257,-0.13130178941061832,-0.11835127517346089,-0.07748564295720406,-0.1040362003535692
31,-0.10530311777342405,-0.10535184862624092,-0.10535510462202324,-0.1053418926304247,-0.10530447862110637
3860,-0.13782417072951658,-0.09462357611536198,-0.0721243647629789,-0.1347398938057386,-0.12898537758716122
148,-0.10520499103213077,-0.10612269193889634,-0.10503571527694111,-0.10453195083247757,-0.10640549452198644
1910,-0.10630067041062519,-0.10105669556345254,-0.10666859510367255,-0.1099387708374363,-0.10133301986075549
4064,-0.10535812416190116,-0.10551866180054092,-0.1052311675836961,-0.10518011987527331,-0.10556772323227492
2216,-0.10534760120853037,-0.10534494256477711,-0.10533493745845945,-0.10532429566224089,-0.10538510702825155
1395,0.08435183966428372,-0.5430433970831405,-0.0631435932472928,0.19777508999489557,-0.2653165644124138
774,-0.10536776940510406,-0.10531467462342692,-0.10537704500216694,-0.10534301276460678,-0.10531841295470923
1256,-0.10220400613816438,-0.11233793355890687,-0.10591118193267068,-0.09660693388610697,-0.10893623496313698
